Customer Lifetime Value,Response,EmploymentStatus,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Total Claim Amount
6393.874612,No,Unemployed,0,66,4,6,316.8
8738.401013,No,Employed,43597,110,20,24,528
4836.394361,No,Unemployed,0,140,15,87,672
24967.75842,No,Employed,66825,69,11,47,70.031111
5409.955926,No,Unemployed,0,62,1,9,297.6
2344.233188,No,Unemployed,0,74,13,42,532.8
15173.96841,No,Employed,22448,126,20,32,604.8
11124.20636,No,Employed,42596,96,8,82,42.293622
4863.266809,No,Unemployed,0,70,3,35,646.785442
5577.54128,No,Employed,97868,70,5,22,267.786573
4526.94696,No,Employed,92921,112,35,49,109.28708
2519.569496,No,Employed,41372,64,21,32,307.2
4892.422239,No,Medical Leave,26660,63,23,40,453.6
18943.26899,No,Employed,58851,79,11,33,494.187643
8564.768226,Yes,Employed,95697,107,29,29,178.006524
4419.539523,No,Unemployed,0,112,16,12,537.6
5637.740051,No,Unemployed,0,84,4,52,403.2
5047.483378,No,Employed,81741,64,10,94,186.448395
4913.118904,No,Employed,48295,63,25,96,290.301553
5799.063709,No,Employed,65538,72,24,86,261.341223
5568.984683,No,Employed,53997,69,26,3,345.158393
3861.486269,Yes,Employed,93272,95,3,54,281.110788
2912.913958,No,Employed,68899,74,6,60,66.103422
6980.325287,No,Unemployed,0,67,20,14,321.6
6769.324811,No,Unemployed,0,97,31,43,698.4
8193.555045,No,Employed,54950,103,25,75,480.578584
7519.133631,Yes,Employed,96306,95,12,17,185.355353
3746.03079,No,Employed,70342,96,3,99,685.907341
2592.437797,Yes,Employed,72421,65,8,23,312
4548.291613,No,Unemployed,0,132,5,88,950.4
2885.002508,No,Employed,77748,72,1,51,7.214579
4883.551402,No,Disabled,19096,64,17,5,374.8996
9061.057741,No,Employed,73876,112,19,71,419.303041
16728.34386,No,Unemployed,0,237,1,29,1706.4
11177.7521,No,Employed,20742,100,17,52,455.851876
4364.311891,No,Employed,44804,114,15,13,778.350073
22940.38215,No,Employed,52993,64,16,86,304.699889
4926.282836,No,Employed,49185,61,11,92,126.950071
23086.36478,No,Employed,69240,194,16,29,744.769131
5149.301306,No,Employed,26877,131,5,2,628.8
8016.747629,No,Employed,82828,67,14,36,217.472776
2538.857089,No,Employed,99824,63,1,56,302.4
10498.92645,No,Employed,30352,89,21,13,146.110685
2448.646138,No,Unemployed,0,69,7,68,331.2
6057.07208,Yes,Retired,27681,83,13,62,398.4
8295.837442,No,Employed,85478,103,29,15,224.159416
2786.661219,No,Employed,94310,70,1,76,430.769347
25464.82059,Yes,Retired,13663,97,1,66,465.6
11469.62991,No,Disabled,10384,151,5,72,914.434097
3557.368368,No,Disabled,17272,93,30,58,446.4
8317.302513,No,Employed,64367,104,2,14,96.431061
7601.951104,No,Employed,47519,96,21,2,245.248248
9426.971158,No,Medical Leave,26263,85,11,31,475.159732
6418.849149,No,Unemployed,0,63,30,34,556.85728
6788.084852,No,Unemployed,0,93,2,70,855.341729
3358.660979,No,Employed,77309,83,22,6,596.320943
2439.930981,No,Employed,50876,61,13,60,171.248196
4505.85011,No,Medical Leave,20284,65,14,84,532.806637
2309.596399,No,Retired,22567,69,6,12,496.8
2541.523959,No,Employed,63546,64,1,53,131.813652
6414.081362,No,Unemployed,0,89,0,12,640.8
2585.206268,No,Employed,28137,65,23,2,312
2961.31408,No,Medical Leave,22608,77,5,10,369.6
2759.978287,Yes,Employed,92296,69,4,65,331.2
3341.6835,No,Unemployed,0,69,9,72,331.2
5169.49937,Yes,Medical Leave,12430,73,22,13,350.4
4117.37239,No,Unemployed,0,116,19,99,1301.796063
5552.596353,No,Employed,50470,71,1,87,377.498287
7285.030983,Yes,Employed,44788,61,6,48,386.031248
13916.93446,No,Employed,52423,119,2,80,571.2
11044.42715,No,Employed,29696,139,17,41,478.107847
3531.039178,No,Employed,26884,89,11,84,238.132215
2759.618207,No,Employed,64388,69,12,51,331.2
6500.409697,No,Unemployed,0,61,13,37,292.8
6369.262355,Yes,Employed,34498,83,30,72,398.4
13083.48622,No,Employed,73060,108,9,78,518.4
2150.906016,No,Unemployed,0,63,8,83,453.6
8447.888167,No,Employed,61337,105,35,46,2.54009
5075.420953,No,Unemployed,0,73,28,8,350.4
3527.851585,No,Employed,59496,88,22,64,189.144728
13061.51639,No,Unemployed,0,180,4,45,1474.267145
6259.510365,No,Employed,37813,78,4,26,39.781368
16681.32634,No,Employed,55907,104,23,64,499.2
5791.610721,No,Employed,80480,72,6,55,242.842607
7980.488637,No,Employed,72734,66,7,96,195.218968
2767.499996,No,Unemployed,0,72,27,60,22.326388
2975.256549,No,Employed,36548,76,10,95,547.2
4178.586494,No,Employed,62113,104,1,0,5.894778
4734.257944,No,Unemployed,0,67,7,75,747.458052
4315.788632,No,Employed,41252,109,25,31,514.059402
6126.568309,No,Employed,61139,76,4,16,364.8
2694.599099,No,Employed,26744,68,16,61,326.4
9338.08481,No,Unemployed,0,132,17,34,950.4
18680.99387,No,Employed,74640,66,0,44,375.514273
2551.349248,No,Employed,88126,64,27,71,151.973156
2808.078361,No,Employed,55005,70,31,39,336
9710.286449,No,Employed,33190,123,1,95,40.950769
15190.65404,No,Unemployed,0,71,4,64,839.593218
4069.776372,No,Unemployed,0,117,0,42,609.801279
6612.220871,No,Unemployed,0,97,31,34,669.399277
2030.783687,No,Unemployed,0,64,0,8,731.479725
5090.44875,No,Disabled,25226,71,13,97,340.8
3353.381136,No,Employed,63398,83,29,46,292.206784
8532.989751,No,Employed,30092,108,33,90,192.265438
2647.519741,Yes,Employed,37876,69,13,15,300.056383
6071.907243,No,Retired,12201,84,14,63,604.8
9061.767848,No,Employed,37970,115,8,44,124.967415
2531.586761,No,Disabled,28898,67,15,85,82.811346
2467.129805,No,Employed,23845,61,33,34,292.8
7408.167551,No,Employed,62810,187,14,22,32.874675
3452.414955,No,Employed,65773,89,24,35,245.308491
4481.387593,No,Unemployed,0,69,1,25,232.183503
21235.44557,No,Unemployed,0,86,29,45,568.746405
3370.074728,No,Unemployed,0,95,14,15,476.903351
3746.751625,Yes,Employed,41479,94,14,38,19.575683
5129.608404,No,Employed,72433,126,34,48,343.139611
12300.005,No,Employed,74586,103,14,19,494.4
18065.27192,No,Unemployed,0,234,11,26,1135.141469
19644.76296,No,Employed,67326,69,17,32,331.2
35900.07644,No,Employed,25285,114,12,84,547.2
6838.767672,No,Disabled,15871,89,20,19,427.2
6519.287872,No,Employed,38795,82,30,41,393.6
5712.380598,No,Employed,24882,72,13,20,345.6
5126.54272,No,Employed,33169,128,33,14,614.4
4984.618655,Yes,Employed,86305,62,1,99,80.73124
4102.199975,No,Unemployed,0,112,31,21,537.6
4111.197013,No,Employed,32210,103,16,97,494.4
11085.87709,No,Employed,69090,139,24,11,387.222556
4745.680421,No,Unemployed,0,63,23,88,523.337427
5837.528088,No,Employed,83308,73,3,81,419.471438
19190.31894,No,Employed,39034,68,10,55,466.446708
6444.076976,No,Employed,46750,82,20,74,672.026958
7255.577594,No,Employed,39786,91,2,91,365.835977
8197.712164,No,Employed,56788,108,22,34,579.710188
4554.911887,No,Employed,90156,114,16,6,388.346716
7069.740965,No,Employed,63867,89,21,4,432.361631
4743.694528,No,Employed,83413,118,0,1,134.801691
4019.384424,No,Unemployed,0,118,2,48,566.4
20239.38353,No,Employed,36116,171,27,33,158.126982
2674.730716,Yes,Employed,56342,69,12,89,331.2
9206.429641,No,Employed,55542,117,1,76,310.651386
23187.14574,No,Employed,58466,66,7,79,316.8
4770.550911,Yes,Medical Leave,12964,65,2,37,362.774545
3768.086327,No,Employed,43412,94,33,38,509.722387
2893.739608,No,Employed,82611,74,23,87,355.2
11611.94584,No,Employed,28915,76,10,49,364.8
14246.14841,No,Unemployed,0,207,13,68,1490.4
2554.551152,No,Unemployed,0,70,19,27,336
3226.516193,No,Employed,91774,81,4,21,285.020982
2227.072755,Yes,Retired,27972,61,7,38,292.8
10623.40552,No,Unemployed,0,96,11,16,460.8
8304.688878,No,Unemployed,0,122,22,14,681.328474
5155.529312,No,Employed,77857,64,0,99,160.62847
4407.769164,No,Unemployed,0,62,18,34,114.097383
2955.495724,No,Employed,56502,74,15,78,355.2
3900.906002,No,Employed,95018,97,21,81,315.879728
4531.372981,No,Employed,23705,122,33,2,585.6
2813.309659,No,Employed,72333,70,10,20,177.224451
7196.721128,No,Unemployed,0,107,22,96,770.4
6301.102478,No,Employed,47622,80,15,13,305.544034
7799.440458,No,Unemployed,0,105,33,7,504
8292.626726,No,Employed,79632,106,7,72,344.048739
18534.61157,No,Medical Leave,16154,62,31,45,91.355165
2906.298309,No,Employed,72211,73,12,1,44.912125
6089.77238,No,Employed,70892,76,21,32,206.709951
5016.144667,No,Employed,49367,63,16,40,69.230355
15470.59658,No,Employed,68086,194,34,6,218.342169
5680.467468,No,Employed,90353,70,3,64,72.617605
4582.155128,No,Employed,49558,115,1,73,552
8663.550386,No,Employed,93485,72,31,40,127.104785
5274.20076,No,Medical Leave,10629,74,17,15,532.8
2620.601718,No,Medical Leave,10237,72,31,97,253.637853
4515.184003,No,Employed,87517,112,1,28,802.278237
5533.229132,No,Employed,23241,70,11,14,504
5216.914471,No,Employed,60861,66,8,82,65.425125
7860.086842,No,Disabled,21726,104,20,79,697.010998
5016.553079,No,Employed,36313,67,3,38,300.375887
3351.567048,No,Employed,29160,87,25,62,417.6
6732.202033,No,Unemployed,0,99,15,79,712.8
6423.739052,No,Unemployed,0,188,5,67,1621.560425
4974.8733,No,Employed,48139,63,9,41,329.494
4739.297046,No,Unemployed,0,76,28,55,38.792481
6086.431746,No,Retired,13688,84,25,2,403.2
5016.641406,No,Unemployed,0,73,16,77,525.6
7341.794924,No,Employed,27649,63,3,63,302.4
3215.196994,No,Employed,24191,80,11,32,103.750234
2533.796807,No,Unemployed,0,71,11,77,517.056582
5340.535477,No,Employed,58493,67,13,53,321.6
3644.833554,Yes,Employed,82477,90,1,69,432
6382.047596,No,Employed,88663,79,20,86,379.2
4303.637883,No,Employed,74057,109,27,24,523.2
4228.734374,No,Unemployed,0,63,2,82,302.4
10426.08551,No,Employed,52342,66,28,28,316.8
2484.747576,No,Employed,42012,63,13,84,40.754246
8232.760182,No,Employed,56021,69,20,38,279.51121
21768.69952,No,Employed,35124,137,18,46,986.4
2160.920387,No,Unemployed,0,62,4,49,439.001718
4423.690041,No,Unemployed,0,125,8,55,900
3691.765242,No,Employed,37202,93,30,86,322.528829
4940.508153,No,Employed,65985,71,3,47,42.43131
8503.942634,No,Employed,87771,74,8,9,355.2
41143.09011,No,Employed,63624,115,10,40,306.337632
10419.16743,No,Employed,80192,129,8,69,200.662297
4139.89767,No,Employed,35945,105,14,25,756
7627.660848,No,Employed,93004,63,31,2,205.957043
6162.369756,No,Unemployed,0,89,4,24,941.347502
25807.063,Yes,Employed,71210,214,8,89,1027.2
15506.9278,No,Employed,99159,190,7,14,912
5757.489397,No,Employed,81491,72,21,24,61.715527
39365.29616,No,Employed,99875,108,12,37,114.972914
5555.492159,No,Employed,51705,139,26,79,545.291103
23893.3041,No,Employed,39837,201,11,63,381.306996
9594.78115,No,Employed,31421,81,5,95,388.8
5411.936509,No,Employed,81531,135,23,50,420.434259
5318.89664,Yes,Employed,25134,67,3,0,321.6
7731.713059,No,Employed,37386,97,1,4,465.6
2004.350666,Yes,Unemployed,0,66,16,35,316.8
5510.965059,No,Employed,99553,68,14,85,111.586995
11158.12643,No,Unemployed,0,161,19,71,1159.2
5390.27165,No,Employed,70705,69,31,61,272.024652
2658.217729,No,Employed,22724,69,21,39,9.424668
8826.611996,No,Employed,26320,111,3,92,603.819794
4713.404623,No,Unemployed,0,69,7,90,806.534801
2393.915369,Yes,Unemployed,0,70,24,10,425.266308
11895.18188,No,Employed,88218,99,9,25,50.32306
5580.960642,No,Employed,25180,70,21,44,235.895575
8617.550432,No,Employed,48091,108,30,66,132.041491
3940.123576,No,Employed,92539,100,1,55,25.713622
2448.765205,No,Employed,40658,61,24,79,38.379869
4439.677708,No,Employed,75453,112,6,90,163.9498
2534.946955,No,Employed,94003,64,14,39,307.2
17420.56565,No,Employed,31737,218,17,2,1046.4
2393.915369,Yes,Unemployed,0,70,24,10,425.266308
2681.332102,No,Unemployed,0,71,2,94,340.8
4272.80504,No,Unemployed,0,114,0,75,1343.619461
15284.33065,No,Employed,48885,190,31,90,1090.122048
20186.34693,No,Unemployed,0,79,14,22,379.2
4984.618655,Yes,Employed,86305,62,1,99,80.73124
5246.278375,Yes,Employed,28909,66,15,66,456.702735
8827.229838,No,Unemployed,0,123,35,38,1088.38378
3269.013926,No,Employed,26140,84,23,37,403.2
16979.79757,Yes,Employed,35095,73,25,56,525.6
2479.920134,No,Employed,31678,63,7,3,76.629988
7200.566588,No,Disabled,28245,62,0,16,297.6
7917.119912,No,Unemployed,0,72,0,97,345.6
24061.11048,No,Medical Leave,19168,106,12,54,508.8
19160.98994,Yes,Employed,22705,239,19,59,1294.700423
23295.06014,No,Employed,86481,65,9,69,189.971267
7553.936525,No,Employed,38008,68,12,40,321.789644
2405.618791,No,Employed,63032,61,5,79,404.550554
4865.371797,No,Employed,27228,129,19,61,238.262773
16388.09542,No,Unemployed,0,68,5,4,483.578159
2611.14858,No,Retired,13424,71,30,78,340.8
8688.754812,No,Employed,59098,110,31,73,665.931223
13736.1325,Yes,Disabled,16181,181,22,79,1261.319869
8564.768226,Yes,Employed,95697,107,29,29,178.006524
7019.177186,Yes,Retired,26806,63,32,19,302.4
8114.409136,No,Employed,30595,69,22,36,446.08476
4864.382304,No,Employed,88079,61,16,37,121.88814
8569.422637,No,Employed,99803,71,1,67,189.143402
17793.60797,No,Unemployed,0,118,26,43,1118.990694
12944.18562,No,Unemployed,0,191,27,49,1375.2
2649.207711,No,Employed,36283,68,14,63,291.410965
4582.899414,No,Employed,66991,115,1,71,399.617715
2691.70088,No,Employed,34322,70,20,46,336
2466.376803,No,Employed,44855,63,3,71,103.607499
9277.472901,No,Employed,97729,115,4,48,221.047584
4142.561212,No,Employed,48263,104,2,32,674.863718
27990.27159,No,Employed,68343,79,20,78,379.2
9409.143498,No,Employed,76847,118,16,52,31.58501
2581.022016,No,Employed,35795,65,25,53,312
7637.111954,No,Unemployed,0,71,1,29,340.8
2471.077732,No,Employed,53074,61,5,86,268.773368
2302.818965,No,Unemployed,0,63,13,48,732.638975
8716.368952,No,Employed,28743,112,9,13,537.6
5207.985921,No,Employed,81839,65,23,39,74.666163
2719.506996,Yes,Retired,14030,72,11,3,345.6
2452.726922,No,Employed,32764,61,30,23,292.953446
3829.090645,No,Employed,74775,95,18,35,676.658911
8873.525122,No,Employed,53503,114,3,43,547.2
15925.05739,No,Employed,34455,135,8,69,648
2952.360309,No,Employed,52198,74,2,62,355.2
15923.95503,No,Employed,64429,133,1,58,222.080015
7285.030983,Yes,Employed,44788,61,6,48,386.031248
13104.30284,No,Employed,30130,110,22,12,528
2436.839358,No,Unemployed,0,65,34,84,149.241472
9350.872287,No,Unemployed,0,275,3,64,1980
9035.671134,Yes,Employed,34337,113,20,44,542.4
17250.74771,No,Employed,22276,111,19,73,783.211084
2549.080421,No,Employed,52980,64,33,93,191.945693
8954.840118,No,Employed,97736,74,19,22,60.090984
2467.97792,No,Unemployed,0,67,0,14,222.903462
7700.619936,No,Unemployed,0,73,18,16,792.868448
3776.665506,No,Employed,68727,94,19,76,386.520235
8044.872393,Yes,Employed,71391,67,29,39,284.000172
5029.671927,No,Employed,62271,63,30,52,25.478179
19957.79034,No,Unemployed,0,187,1,7,1346.4
6179.699689,No,Unemployed,0,86,12,96,412.8
5678.050167,Yes,Unemployed,0,76,8,44,364.8
4089.429492,No,Employed,28506,104,27,37,499.2
3142.87734,No,Unemployed,0,86,17,35,412.8
22895.34606,No,Unemployed,0,94,14,17,676.8
5586.893159,No,Employed,94161,69,0,65,108.989737
12105.29422,No,Employed,33345,102,34,37,694.078608
11971.97765,No,Employed,64195,158,0,27,618.288849
15328.45723,No,Unemployed,0,138,1,34,688.828746
5424.256733,No,Employed,67414,68,7,37,148.778455
4981.825724,No,Employed,33176,63,22,75,302.4
14635.45158,Yes,Unemployed,0,139,5,56,667.2
6862.866306,No,Employed,56779,86,21,16,435.388932
13745.04802,No,Employed,40810,114,8,14,780.378964
8111.651948,No,Employed,30622,68,22,86,326.4
22712.02364,No,Disabled,14119,67,4,53,68.019973
56675.93768,No,Employed,77237,283,33,93,1358.4
8160.587729,No,Disabled,24980,71,34,14,511.2
3919.366722,Yes,Employed,66676,97,0,40,558.099357
7286.155383,No,Unemployed,0,69,4,83,669.716478
7589.634,No,Unemployed,0,69,30,97,331.2
9032.370378,No,Unemployed,0,82,24,21,157.208336
5555.556089,No,Employed,41853,71,17,51,155.511553
8257.666512,Yes,Disabled,23815,73,4,47,424.330166
2721.749756,No,Medical Leave,22885,73,20,46,386.245297
5230.092742,No,Employed,32630,66,26,40,202.961374
6273.911874,Yes,Retired,18577,86,21,76,412.8
5866.068903,No,Employed,75952,73,5,17,350.4
8802.188243,No,Employed,96390,73,17,47,316.977588
8722.895091,No,Employed,25680,73,10,93,332.40907
8178.521899,No,Unemployed,0,112,17,29,806.4
43217.21611,No,Employed,51504,220,30,99,2552.343856
2442.216651,No,Unemployed,0,74,15,9,532.8
2919.710443,No,Employed,41456,73,11,19,257.380112
6366.225775,Yes,Employed,44368,80,5,72,384
17114.32815,No,Employed,70961,85,19,8,408
2395.57,Yes,Disabled,21986,63,1,9,333.696228
2987.949471,No,Unemployed,0,83,14,22,708.693556
12780.276,No,Employed,33514,105,33,2,265.215014
3906.669584,No,Employed,60230,98,13,91,8.129056
2594.591182,No,Unemployed,0,70,17,47,494.196873
5267.848664,No,Employed,40818,66,6,3,316.8
9095.049868,Yes,Employed,37937,116,11,42,556.8
7122.273163,No,Employed,64571,89,34,91,452.115601
9117.441695,No,Unemployed,0,126,29,61,421.906803
41075.42879,No,Employed,21988,209,12,62,1003.2
3486.699561,No,Unemployed,0,95,12,5,684
7297.687812,No,Employed,24672,93,9,44,669.6
2502.209885,No,Unemployed,0,74,26,95,355.2
9955.490835,No,Unemployed,0,96,1,79,460.8
7094.158873,No,Employed,72878,61,0,58,45.463345
12280.76661,Yes,Employed,88340,102,16,1,489.6
5773.90039,No,Employed,52278,73,31,91,234.997994
4904.894731,Yes,Retired,12902,139,3,51,667.2
3423.822189,No,Employed,99816,86,0,0,172.913031
2689.16845,No,Employed,26554,68,18,86,391.687368
3109.007806,No,Employed,77485,77,0,87,355.909266
22425.25604,No,Employed,22537,64,24,87,307.2
5705.547071,No,Employed,76522,71,31,71,340.8
2063.387895,No,Unemployed,0,64,22,34,602.911057
5096.673223,Yes,Disabled,22886,65,9,81,312
4101.935985,No,Unemployed,0,115,1,34,552
2537.929538,No,Employed,25506,65,10,16,312
3651.69247,No,Unemployed,0,110,7,70,1265.387328
10014.05568,No,Unemployed,0,98,19,17,705.6
6758.807188,No,Unemployed,0,191,22,38,2042.569089
5205.90965,No,Unemployed,0,72,18,91,345.6
2847.965582,No,Employed,96357,71,4,69,238.245103
11513.35549,No,Medical Leave,16266,100,11,23,1177.323534
7588.35586,No,Employed,76516,95,13,15,661.008979
2389.310128,No,Employed,20484,61,3,89,181.218317
5066.827444,No,Employed,40215,64,11,22,98.480884
36860.90798,No,Medical Leave,22854,122,28,53,878.4
3961.58618,No,Unemployed,0,118,6,34,264.642948
8476.80656,No,Employed,55217,107,9,9,696.115596
10110.76997,No,Employed,76276,86,24,19,93.309811
2476.480866,No,Employed,47918,62,2,51,246.256648
4462.997006,Yes,Unemployed,0,73,35,52,350.4
3141.252909,No,Employed,43499,80,8,44,529.490007
2496.140812,No,Unemployed,0,72,14,58,518.4
6861.278936,No,Unemployed,0,71,11,21,476.197355
4983.178714,No,Disabled,21497,128,31,58,614.4
2227.072755,Yes,Retired,27972,61,7,38,292.8
9670.181104,No,Disabled,20942,84,12,59,403.2
5088.687654,No,Unemployed,0,71,31,52,511.2
7095.134789,No,Employed,74298,177,9,81,161.537767
5437.908293,No,Employed,23339,138,8,31,666.307195
5033.693296,No,Employed,77031,125,17,17,600
14019.83314,No,Employed,31739,71,10,29,469.882367
4877.61238,No,Unemployed,0,66,4,30,420.39344
3449.494119,No,Medical Leave,25236,89,2,26,427.2
3771.617797,No,Unemployed,0,103,25,16,685.227276
5824.817366,No,Employed,40964,74,7,57,355.2
4379.92784,No,Employed,40896,109,3,61,319.294289
5793.157728,No,Employed,95733,72,19,82,475.423848
2725.680297,No,Employed,39161,71,8,84,340.8
5790.565333,No,Employed,84551,72,10,82,28.92584
8502.237137,No,Medical Leave,12843,111,6,47,1143.494486
2476.588891,No,Employed,71551,62,10,19,297.6
2426.95904,No,Unemployed,0,71,2,5,511.2
5897.986595,No,Employed,77835,74,2,30,43.618784
4617.391775,No,Medical Leave,16764,61,13,79,292.8
12521.42105,No,Employed,39007,105,29,16,1023.844984
9079.823377,No,Employed,20290,113,6,75,766.519022
7777.201669,No,Employed,46182,65,23,27,2.574682
5601.68063,No,Disabled,11920,74,20,27,355.2
3459.037949,No,Employed,97162,86,0,63,32.715179
9061.951591,No,Employed,42743,117,5,86,101.288057
6866.093807,No,Unemployed,0,64,18,59,40.44586
2659.70565,Yes,Unemployed,0,87,4,4,420.041981
12332.51669,No,Employed,85789,105,18,54,122.302824
21172.38983,No,Unemployed,0,82,24,86,588.269018
3677.907634,No,Employed,31349,93,10,32,446.4
9816.528302,Yes,Employed,37256,62,15,7,128.969729
4922.165949,No,Unemployed,0,69,2,76,331.2
7583.962264,No,Unemployed,0,102,27,29,848.161322
2685.901421,No,Employed,58166,67,3,19,91.914969
4132.58858,No,Unemployed,0,63,4,55,453.6
8622.835375,Yes,Employed,97361,73,6,85,350.4
15253.26436,No,Employed,51937,193,5,40,850.389259
4277.560211,No,Employed,75921,106,32,4,609.680428
20096.89337,Yes,Employed,92766,71,17,15,379.029102
4770.550911,Yes,Medical Leave,12964,65,2,37,362.774545
7025.65076,No,Employed,48117,88,4,51,422.4
8265.379176,No,Unemployed,0,77,17,41,554.4
24552.8746,No,Unemployed,0,118,18,66,966.541071
4407.97312,No,Employed,66152,111,14,18,532.8
