State,Customer Lifetime Value,Coverage,Monthly Premium Auto,Total Claim Amount,Vehicle Class,Vehicle Size
Arizona,4491.909095,Basic,63,302.4,Four-Door Car,Medsize
Nevada,6745.248379,Basic,192,1921.248929,Luxury SUV,Large
California,28799.95415,Extended,240,1152,Luxury SUV,Medsize
Oregon,14503.02129,Basic,194,931.2,Luxury SUV,Medsize
Arizona,8270.625331,Basic,70,336,Two-Door Car,Medsize
Arizona,12731.95161,Basic,105,504,SUV,Large
California,4167.094538,Basic,117,94.94292,Sports Car,Medsize
California,10455.48983,Extended,133,638.4,Sports Car,Medsize
California,7074.398104,Extended,88,491.384479,Four-Door Car,Medsize
Oregon,7046.478698,Basic,64,324.695555,Four-Door Car,Large
Oregon,13357.44544,Extended,124,696.034509,SUV,Medsize
Arizona,18708.75831,Extended,77,554.4,Four-Door Car,Small
California,8169.334846,Basic,116,835.2,Sports Car,Medsize
Oregon,8583.272854,Premium,114,547.2,Four-Door Car,Medsize
Washington,12234.36232,Basic,117,930.594707,SUV,Medsize
Nevada,7185.673718,Extended,91,36.980596,Four-Door Car,Medsize
Oregon,9060.204521,Basic,113,542.4,Sports Car,Large
Oregon,2336.177331,Basic,67,458.661381,Four-Door Car,Medsize
Oregon,7995.41091,Basic,100,150.96491,SUV,Medsize
Oregon,5897.555427,Basic,74,421.19002,Two-Door Car,Medsize
California,3939.00637,Extended,99,882.871945,Four-Door Car,Small
Oregon,2695.352444,Basic,73,780.57363,Four-Door Car,Small
Nevada,5459.216794,Basic,68,325.866271,Four-Door Car,Small
Oregon,10721.61076,Extended,90,432,Four-Door Car,Small
Oregon,2491.257604,Basic,65,329.206567,Four-Door Car,Medsize
Arizona,5570.17755,Basic,72,345.6,Two-Door Car,Small
Arizona,5100.737803,Basic,70,242.320409,Four-Door Car,Medsize
California,7633.821822,Basic,67,445.702958,Four-Door Car,Medsize
California,4656.665064,Basic,61,292.8,Two-Door Car,Small
Nevada,4363.1982,Basic,63,302.4,Four-Door Car,Small
California,2526.729022,Basic,63,343.705799,Four-Door Car,Medsize
Washington,5122.718927,Basic,64,454.188803,Four-Door Car,Small
Oregon,2483.544888,Basic,62,264.461805,Two-Door Car,Medsize
Oregon,3489.276369,Extended,98,705.6,Four-Door Car,Small
Nevada,7325.917302,Premium,102,216.4268,Four-Door Car,Medsize
Oregon,4841.057535,Basic,61,292.8,Four-Door Car,Medsize
Arizona,19964.39708,Basic,192,921.6,Luxury SUV,Small
Nevada,32450.39142,Basic,104,499.2,SUV,Medsize
Washington,2628.171324,Extended,89,640.8,Four-Door Car,Small
California,3095.627124,Extended,77,369.6,Four-Door Car,Medsize
California,12731.95161,Basic,105,504,SUV,Large
Arizona,2631.564135,Basic,71,340.8,Two-Door Car,Large
Nevada,35984.10457,Extended,129,1267.549091,Sports Car,Medsize
Washington,2906.893312,Basic,72,66.667784,Four-Door Car,Medsize
California,10628.06415,Extended,137,459.785009,SUV,Medsize
Arizona,7590.961288,Extended,95,125.768818,Two-Door Car,Medsize
California,5108.038755,Basic,67,482.4,Four-Door Car,Small
Oregon,13989.84697,Basic,118,775.526054,SUV,Small
Oregon,3115.704933,Extended,80,576,Four-Door Car,Medsize
Oregon,13369.44267,Basic,112,621.218119,Sports Car,Medsize
Oregon,8621.185568,Extended,87,417.6,Four-Door Car,Medsize
Arizona,10359.01985,Basic,65,238.868659,Four-Door Car,Small
Nevada,3241.838403,Extended,88,460.815578,Four-Door Car,Medsize
California,4344.99018,Basic,63,462.63613,Four-Door Car,Small
Arizona,5332.462694,Basic,66,309.577946,Four-Door Car,Medsize
Oregon,7692.456014,Premium,105,504,Four-Door Car,Medsize
Arizona,26223.81193,Basic,115,828,SUV,Medsize
Arizona,6930.625422,Premium,198,1386.824722,SUV,Medsize
Oregon,11610.25439,Basic,73,15.001594,Two-Door Car,Small
Oregon,8937.118615,Extended,126,604.8,SUV,Small
California,2462.859762,Basic,69,427.25055,Two-Door Car,Small
Oregon,2300.691547,Basic,63,302.4,Four-Door Car,Large
Oregon,4078.023331,Basic,116,835.2,Sports Car,Medsize
Nevada,2868.598866,Basic,73,118.509791,Four-Door Car,Small
California,4428.031583,Basic,110,303.872752,SUV,Medsize
California,4061.590219,Premium,103,130.495798,Four-Door Car,Medsize
Nevada,18504.2801,Extended,229,737.737825,Luxury Car,Small
California,4904.894731,Extended,139,667.2,Sports Car,Medsize
Oregon,10827.87278,Extended,134,614.03209,SUV,Medsize
Nevada,5745.121547,Basic,73,278.932051,Four-Door Car,Medsize
Nevada,2423.259778,Basic,65,67.618365,Two-Door Car,Medsize
Arizona,5926.729379,Extended,96,460.8,Four-Door Car,Medsize
California,4605.036646,Basic,63,302.4,Four-Door Car,Large
Oregon,2132.771675,Basic,61,691.677138,Four-Door Car,Small
Oregon,2643.71574,Extended,82,393.6,Two-Door Car,Medsize
California,5824.224192,Basic,73,338.529369,Four-Door Car,Medsize
Oregon,6889.6161,Extended,87,417.6,Four-Door Car,Medsize
Arizona,3008.099115,Basic,74,355.2,Four-Door Car,Medsize
Oregon,3286.171949,Extended,82,393.6,Two-Door Car,Large
Oregon,13552.77776,Basic,62,446.4,Two-Door Car,Medsize
California,5166.190278,Basic,64,300.940297,Four-Door Car,Small
Oregon,2945.998877,Basic,74,95.997363,Four-Door Car,Medsize
Nevada,4863.470811,Extended,127,609.6,SUV,Medsize
Nevada,4892.617128,Basic,61,334.007478,Four-Door Car,Medsize
Arizona,3337.59441,Extended,83,238.088581,Four-Door Car,Medsize
Washington,5246.278375,Basic,66,456.702735,Two-Door Car,Medsize
Oregon,9031.214859,Extended,122,650.52179,Sports Car,Medsize
Oregon,3580.076125,Extended,91,278.072755,Two-Door Car,Medsize
California,9802.548509,Extended,123,115.07234,SUV,Medsize
California,4825.651946,Basic,61,40.562432,Four-Door Car,Medsize
California,3203.303695,Extended,80,244.158446,Four-Door Car,Medsize
California,5659.139938,Basic,72,345.6,Four-Door Car,Medsize
Oregon,4144.868939,Basic,103,8.281829,SUV,Medsize
Washington,13770.97618,Premium,116,556.8,Four-Door Car,Medsize
Nevada,3716.479655,Extended,96,460.8,Four-Door Car,Small
Nevada,3123.080994,Basic,101,960.115399,SUV,Large
California,12168.74492,Basic,115,828,SUV,Medsize
California,2674.730716,Basic,69,331.2,Four-Door Car,Small
Oregon,12741.84754,Basic,106,419.365958,SUV,Medsize
Nevada,4037.547258,Premium,106,1056.291709,Two-Door Car,Small
Oregon,8628.303301,Basic,117,842.4,SUV,Medsize
Oregon,22093.61618,Premium,185,785.367947,Sports Car,Medsize
Oregon,8217.427595,Basic,68,279.996658,Four-Door Car,Medsize
Oregon,26197.41498,Basic,113,542.4,SUV,Large
California,8110.536059,Basic,70,433.38842,Two-Door Car,Small
Oregon,4766.367352,Basic,68,656.959783,Four-Door Car,Medsize
Oregon,8819.018934,Basic,110,528,SUV,Medsize
California,5171.272924,Basic,69,344.469652,Two-Door Car,Medsize
California,3896.572719,Basic,104,350.306385,SUV,Small
California,6005.027312,Extended,77,151.550875,Four-Door Car,Medsize
Oregon,6869.185344,Basic,69,331.2,Four-Door Car,Medsize
California,3054.541283,Extended,88,422.4,Four-Door Car,Small
Oregon,4874.216555,Basic,61,6.671268,Two-Door Car,Medsize
Arizona,2747.429661,Basic,68,368.963633,Four-Door Car,Medsize
Oregon,8717.049833,Basic,74,355.2,Four-Door Car,Large
Oregon,4099.659085,Basic,110,568.844905,SUV,Medsize
Arizona,8189.967712,Basic,68,209.387509,Four-Door Car,Medsize
Oregon,5225.03143,Basic,66,393.528054,Two-Door Car,Medsize
Arizona,7949.28426,Extended,99,475.2,Four-Door Car,Medsize
California,3135.405606,Extended,79,272.9955,Four-Door Car,Medsize
Oregon,3939.00637,Extended,99,882.871945,Four-Door Car,Small
Arizona,5325.724541,Basic,73,496.474767,Two-Door Car,Medsize
California,19483.24011,Extended,122,354.55391,SUV,Medsize
Washington,3459.230941,Extended,96,460.8,Four-Door Car,Medsize
Oregon,17103.79173,Basic,71,340.8,Four-Door Car,Medsize
Arizona,2753.312714,Basic,73,425.81795,Four-Door Car,Medsize
Arizona,12866.89474,Basic,189,1415.579302,Luxury Car,Small
Nevada,4420.248983,Basic,68,546.420009,Four-Door Car,Large
Nevada,2756.472584,Basic,70,117.585017,Two-Door Car,Medsize
Nevada,7743.918426,Basic,64,81.377259,Two-Door Car,Medsize
Arizona,8169.746083,Basic,104,499.2,SUV,Medsize
Nevada,3569.864625,Basic,101,1201.085226,SUV,Small
California,10656.88195,Extended,88,631.743039,Two-Door Car,Medsize
California,7092.635635,Premium,180,415.331869,Sports Car,Medsize
Washington,2777.341885,Basic,69,331.2,Four-Door Car,Medsize
Arizona,7550.41865,Basic,100,480,SUV,Small
Washington,4727.354548,Basic,72,345.6,Four-Door Car,Medsize
Arizona,14274.55485,Extended,84,604.8,Four-Door Car,Medsize
California,9559.340024,Extended,121,580.8,SUV,Medsize
California,8879.790017,Basic,113,528.20086,SUV,Small
Arizona,5525.470004,Basic,69,331.2,Four-Door Car,Small
California,5923.208,Basic,74,355.2,Four-Door Car,Medsize
Oregon,8501.652884,Extended,136,979.2,Sports Car,Medsize
California,40235.9731,Extended,125,176.006384,SUV,Small
Arizona,2584.824329,Basic,64,288.205261,Two-Door Car,Large
Arizona,19278.81715,Basic,61,366.604732,Two-Door Car,Medsize
Oregon,11981.98481,Basic,62,257.248789,Two-Door Car,Medsize
Washington,3933.813993,Basic,103,674.973614,SUV,Medsize
Oregon,2491.257604,Basic,65,329.206567,Four-Door Car,Medsize
Arizona,7431.664369,Extended,92,572.352362,Four-Door Car,Small
Oregon,7865.182898,Extended,97,43.084332,Four-Door Car,Medsize
Oregon,15978.91049,Extended,136,933.624655,SUV,Medsize
Nevada,2113.85703,Basic,65,468,Four-Door Car,Small
California,8661.735884,Basic,109,523.2,SUV,Medsize
Washington,5625.307768,Basic,70,208.035411,Four-Door Car,Large
Washington,4592.150374,Basic,114,184.222768,SUV,Medsize
California,3709.919724,Basic,112,1082.898726,SUV,Medsize
California,8208.929715,Premium,103,494.4,Four-Door Car,Medsize
Arizona,5595.389905,Basic,71,340.8,Four-Door Car,Medsize
Arizona,3413.62256,Extended,87,417.6,Two-Door Car,Medsize
Nevada,6325.030596,Extended,89,614.572672,Two-Door Car,Medsize
Oregon,6393.874612,Basic,66,316.8,Four-Door Car,Large
Arizona,8738.401013,Premium,110,528,Two-Door Car,Medsize
Oregon,4836.394361,Premium,140,672,SUV,Small
Oregon,24967.75842,Basic,69,70.031111,Four-Door Car,Medsize
California,5409.955926,Basic,62,297.6,Four-Door Car,Medsize
California,2344.233188,Basic,74,532.8,Four-Door Car,Medsize
Oregon,15173.96841,Extended,126,604.8,SUV,Medsize
Oregon,11124.20636,Extended,96,42.293622,Four-Door Car,Medsize
Oregon,4863.266809,Basic,70,646.785442,Four-Door Car,Small
Arizona,5577.54128,Basic,70,267.786573,Two-Door Car,Large
California,4526.94696,Basic,112,109.28708,SUV,Medsize
Washington,2519.569496,Basic,64,307.2,Four-Door Car,Small
California,4892.422239,Basic,63,453.6,Two-Door Car,Medsize
Washington,18943.26899,Extended,79,494.187643,Four-Door Car,Medsize
California,8564.768226,Basic,107,178.006524,Sports Car,Medsize
California,4419.539523,Basic,112,537.6,SUV,Medsize
Arizona,5637.740051,Extended,84,403.2,Four-Door Car,Large
Washington,5047.483378,Basic,64,186.448395,Four-Door Car,Medsize
Oregon,4913.118904,Basic,63,290.301553,Four-Door Car,Medsize
Nevada,5799.063709,Basic,72,261.341223,Four-Door Car,Small
Oregon,5568.984683,Basic,69,345.158393,Four-Door Car,Medsize
Oregon,3861.486269,Extended,95,281.110788,Four-Door Car,Medsize
California,2912.913958,Basic,74,66.103422,Two-Door Car,Medsize
California,6980.325287,Basic,67,321.6,Four-Door Car,Medsize
Nevada,6769.324811,Extended,97,698.4,Four-Door Car,Small
Oregon,8193.555045,Basic,103,480.578584,SUV,Medsize
California,7519.133631,Extended,95,185.355353,Four-Door Car,Medsize
Nevada,3746.03079,Extended,96,685.907341,Four-Door Car,Small
Arizona,2592.437797,Basic,65,312,Four-Door Car,Small
California,4548.291613,Extended,132,950.4,Sports Car,Large
Oregon,2885.002508,Basic,72,7.214579,Two-Door Car,Medsize
Oregon,4883.551402,Basic,64,374.8996,Two-Door Car,Medsize
Arizona,9061.057741,Premium,112,419.303041,Four-Door Car,Medsize
Washington,16728.34386,Extended,237,1706.4,Luxury Car,Medsize
Oregon,11177.7521,Basic,100,455.851876,SUV,Medsize
Arizona,4364.311891,Basic,114,778.350073,SUV,Medsize
Arizona,22940.38215,Basic,64,304.699889,Four-Door Car,Medsize
Oregon,4926.282836,Basic,61,126.950071,Two-Door Car,Medsize
Oregon,23086.36478,Basic,194,744.769131,Luxury SUV,Medsize
Oregon,5149.301306,Extended,131,628.8,SUV,Small
Arizona,8016.747629,Basic,67,217.472776,Four-Door Car,Medsize
California,2538.857089,Basic,63,302.4,Four-Door Car,Medsize
California,10498.92645,Extended,89,146.110685,Four-Door Car,Medsize
Oregon,2448.646138,Basic,69,331.2,Two-Door Car,Medsize
Oregon,6057.07208,Extended,83,398.4,Two-Door Car,Medsize
Nevada,8295.837442,Premium,103,224.159416,Two-Door Car,Medsize
Oregon,2786.661219,Basic,70,430.769347,Four-Door Car,Small
Oregon,25464.82059,Extended,97,465.6,Four-Door Car,Small
Arizona,11469.62991,Premium,151,914.434097,SUV,Medsize
California,3557.368368,Extended,93,446.4,Two-Door Car,Medsize
Nevada,8317.302513,Basic,104,96.431061,SUV,Medsize
Oregon,7601.951104,Extended,96,245.248248,Two-Door Car,Medsize
Arizona,9426.971158,Extended,85,475.159732,Two-Door Car,Large
Oregon,6418.849149,Basic,63,556.85728,Two-Door Car,Medsize
California,6788.084852,Extended,93,855.341729,Two-Door Car,Medsize
California,3358.660979,Extended,83,596.320943,Two-Door Car,Small
Oregon,2439.930981,Basic,61,171.248196,Four-Door Car,Medsize
Oregon,4505.85011,Basic,65,532.806637,Four-Door Car,Medsize
California,2309.596399,Basic,69,496.8,Four-Door Car,Large
California,2541.523959,Basic,64,131.813652,Four-Door Car,Medsize
Nevada,6414.081362,Extended,89,640.8,Four-Door Car,Medsize
Oregon,2585.206268,Basic,65,312,Two-Door Car,Large
California,2961.31408,Extended,77,369.6,Four-Door Car,Small
California,2759.978287,Basic,69,331.2,Two-Door Car,Medsize
Oregon,3341.6835,Basic,69,331.2,Two-Door Car,Large
Washington,5169.49937,Basic,73,350.4,Four-Door Car,Medsize
Oregon,4117.37239,Basic,116,1301.796063,SUV,Small
Washington,5552.596353,Basic,71,377.498287,Two-Door Car,Large
Arizona,7285.030983,Basic,61,386.031248,Four-Door Car,Small
Nevada,13916.93446,Premium,119,571.2,Four-Door Car,Medsize
Nevada,11044.42715,Extended,139,478.107847,SUV,Medsize
Oregon,3531.039178,Extended,89,238.132215,Four-Door Car,Medsize
California,2759.618207,Basic,69,331.2,Two-Door Car,Small
Oregon,6500.409697,Basic,61,292.8,Four-Door Car,Medsize
Oregon,6369.262355,Extended,83,398.4,Two-Door Car,Small
Arizona,13083.48622,Basic,108,518.4,SUV,Medsize
Oregon,2150.906016,Basic,63,453.6,Two-Door Car,Medsize
Arizona,8447.888167,Basic,105,2.54009,SUV,Medsize
Nevada,5075.420953,Basic,73,350.4,Two-Door Car,Medsize
Arizona,3527.851585,Extended,88,189.144728,Four-Door Car,Medsize
Oregon,13061.51639,Basic,180,1474.267145,Luxury Car,Medsize
Arizona,6259.510365,Extended,78,39.781368,Four-Door Car,Medsize
Oregon,16681.32634,Basic,104,499.2,SUV,Large
Arizona,5791.610721,Basic,72,242.842607,Four-Door Car,Medsize
Oregon,7980.488637,Basic,66,195.218968,Two-Door Car,Large
Washington,2767.499996,Basic,72,22.326388,Four-Door Car,Medsize
Arizona,2975.256549,Extended,76,547.2,Four-Door Car,Small
Arizona,4178.586494,Basic,104,5.894778,SUV,Medsize
Arizona,4734.257944,Basic,67,747.458052,Four-Door Car,Medsize
California,4315.788632,Basic,109,514.059402,SUV,Medsize
Oregon,6126.568309,Extended,76,364.8,Four-Door Car,Medsize
Arizona,2694.599099,Basic,68,326.4,Two-Door Car,Large
California,9338.08481,Extended,132,950.4,SUV,Medsize
California,18680.99387,Basic,66,375.514273,Four-Door Car,Large
Oregon,2551.349248,Basic,64,151.973156,Four-Door Car,Medsize
California,2808.078361,Basic,70,336,Four-Door Car,Medsize
California,9710.286449,Extended,123,40.950769,Sports Car,Medsize
California,15190.65404,Basic,71,839.593218,Four-Door Car,Small
Oregon,4069.776372,Premium,117,609.801279,Four-Door Car,Medsize
Oregon,6612.220871,Extended,97,669.399277,Four-Door Car,Medsize
California,2030.783687,Basic,64,731.479725,Four-Door Car,Small
Arizona,5090.44875,Basic,71,340.8,Four-Door Car,Medsize
California,3353.381136,Extended,83,292.206784,Four-Door Car,Medsize
Oregon,8532.989751,Basic,108,192.265438,SUV,Large
Washington,2647.519741,Basic,69,300.056383,Four-Door Car,Medsize
Oregon,6071.907243,Extended,84,604.8,Four-Door Car,Medsize
Oregon,9061.767848,Basic,115,124.967415,SUV,Medsize
Nevada,2531.586761,Basic,67,82.811346,Four-Door Car,Medsize
Oregon,2467.129805,Basic,61,292.8,Four-Door Car,Large
California,7408.167551,Basic,187,32.874675,Luxury Car,Medsize
Oregon,3452.414955,Extended,89,245.308491,Four-Door Car,Medsize
California,4481.387593,Basic,69,232.183503,Four-Door Car,Medsize
California,21235.44557,Extended,86,568.746405,Four-Door Car,Medsize
Nevada,3370.074728,Extended,95,476.903351,Four-Door Car,Medsize
Oregon,3746.751625,Extended,94,19.575683,Two-Door Car,Large
California,5129.608404,Extended,126,343.139611,SUV,Large
Oregon,12300.005,Basic,103,494.4,SUV,Medsize
California,18065.27192,Extended,234,1135.141469,Luxury SUV,Medsize
Washington,19644.76296,Basic,69,331.2,Four-Door Car,Medsize
Arizona,35900.07644,Basic,114,547.2,SUV,Medsize
Arizona,6838.767672,Extended,89,427.2,Four-Door Car,Medsize
Oregon,6519.287872,Extended,82,393.6,Two-Door Car,Small
Oregon,5712.380598,Basic,72,345.6,Two-Door Car,Large
Nevada,5126.54272,Extended,128,614.4,SUV,Medsize
California,4984.618655,Basic,62,80.73124,Four-Door Car,Medsize
Oregon,4102.199975,Basic,112,537.6,SUV,Small
California,4111.197013,Basic,103,494.4,SUV,Large
Nevada,11085.87709,Extended,139,387.222556,Sports Car,Medsize
California,4745.680421,Basic,63,523.337427,Four-Door Car,Medsize
Arizona,5837.528088,Basic,73,419.471438,Four-Door Car,Medsize
Oregon,19190.31894,Basic,68,466.446708,Four-Door Car,Small
Oregon,6444.076976,Extended,82,672.026958,Two-Door Car,Small
Oregon,7255.577594,Extended,91,365.835977,Four-Door Car,Medsize
Nevada,8197.712164,Basic,108,579.710188,SUV,Medsize
Nevada,4554.911887,Basic,114,388.346716,SUV,Small
Oregon,7069.740965,Extended,89,432.361631,Four-Door Car,Medsize
California,4743.694528,Basic,118,134.801691,SUV,Medsize
Nevada,4019.384424,Basic,118,566.4,SUV,Large
Oregon,20239.38353,Premium,171,158.126982,SUV,Medsize
Washington,2674.730716,Basic,69,331.2,Four-Door Car,Small
Oregon,9206.429641,Basic,117,310.651386,Sports Car,Medsize
Oregon,23187.14574,Basic,66,316.8,Two-Door Car,Medsize
Oregon,4770.550911,Basic,65,362.774545,Two-Door Car,Medsize
Washington,3768.086327,Extended,94,509.722387,Two-Door Car,Medsize
Nevada,2893.739608,Basic,74,355.2,Four-Door Car,Medsize
Arizona,11611.94584,Extended,76,364.8,Four-Door Car,Medsize
Oregon,14246.14841,Extended,207,1490.4,Luxury Car,Small
Arizona,2554.551152,Basic,70,336,Four-Door Car,Medsize
California,3226.516193,Extended,81,285.020982,Four-Door Car,Medsize
Washington,2227.072755,Basic,61,292.8,Four-Door Car,Medsize
California,10623.40552,Extended,96,460.8,Four-Door Car,Small
Oregon,8304.688878,Extended,122,681.328474,SUV,Small
California,5155.529312,Basic,64,160.62847,Four-Door Car,Small
Oregon,4407.769164,Basic,62,114.097383,Four-Door Car,Medsize
California,2955.495724,Basic,74,355.2,Four-Door Car,Medsize
Oregon,3900.906002,Extended,97,315.879728,Four-Door Car,Large
Oregon,4531.372981,Extended,122,585.6,SUV,Medsize
California,2813.309659,Basic,70,177.224451,Two-Door Car,Large
Arizona,7196.721128,Basic,107,770.4,SUV,Medsize
Arizona,6301.102478,Extended,80,305.544034,Four-Door Car,Medsize
Nevada,7799.440458,Basic,105,504,SUV,Medsize
Oregon,8292.626726,Basic,106,344.048739,SUV,Medsize
Oregon,18534.61157,Basic,62,91.355165,Four-Door Car,Medsize
Oregon,2906.298309,Basic,73,44.912125,Four-Door Car,Medsize
California,6089.77238,Extended,76,206.709951,Two-Door Car,Medsize
Washington,5016.144667,Basic,63,69.230355,Four-Door Car,Medsize
Arizona,15470.59658,Premium,194,218.342169,SUV,Large
Washington,5680.467468,Basic,70,72.617605,Two-Door Car,Medsize
Oregon,4582.155128,Basic,115,552,SUV,Large
Washington,8663.550386,Basic,72,127.104785,Four-Door Car,Medsize
Oregon,5274.20076,Basic,74,532.8,Four-Door Car,Small
California,2620.601718,Basic,72,253.637853,Two-Door Car,Medsize
Oregon,4515.184003,Premium,112,802.278237,Four-Door Car,Small
Nevada,5533.229132,Basic,70,504,Two-Door Car,Small
Arizona,5216.914471,Basic,66,65.425125,Four-Door Car,Small
Nevada,7860.086842,Basic,104,697.010998,SUV,Medsize
